Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
0,1,53,1,1,1,2,1,0,0,0,0,0,0,0,0
1,1,63,1,0,1,3,1,0,0,0,0,0,0,0,0
1,1,62,1,0,2,3,0,0,0,0,1,0,0,0,0
0,0,38,1,1,0,1,1,0,0,0,0,0,0,0,0
0,1,57,0,1,1,2,1,0,0,0,0,0,0,0,0
0,0,43,1,9,0,1,1,0,0,0,0,0,0,0,0
1,0,21,0,1,0,3,0,0,0,0,0,0,0,0,1
1,0,22,0,0,0,5,0,0,0,0,0,1,0,0,0
1,1,68,1,1,0,1,1,0,0,0,0,0,0,0,0
0,0,28,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1,33,1,0,1,2,1,0,0,0,0,0,0,0,0
0,0,38,1,8,0,1,1,0,0,0,0,0,0,0,0
1,0,23,0,0,0,5,0,0,0,0,0,1,0,0,0
0,0,41,1,2,0,1,0,0,0,0,0,1,0,0,0
0,0,41,1,2,0,1,0,0,0,0,0,0,1,0,0
0,0,39,1,4,0,1,0,1,0,0,0,0,0,0,0
0,1,49,0,9,2,2,0,0,0,1,0,0,0,0,0
0,1,33,1,2,1,2,0,0,0,0,0,0,1,0,0
1,1,79,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1,38,1,6,1,4,1,0,0,0,0,0,0,0,0
1,0,21,0,1,0,4,0,0,0,0,0,1,0,0,0
0,1,68,1,0,1,2,0,1,0,0,0,0,0,0,0
1,0,31,1,0,0,3,1,0,0,0,0,0,0,0,0
1,1,46,0,1,0,3,1,0,0,0,0,0,0,0,0
1,1,35,1,9,1,2,1,0,0,0,0,0,0,0,0
1,1,87,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,88,0,2,2,1,0,0,0,0,0,0,0,1,0
0,0,42,1,9,0,1,1,0,0,0,0,0,0,0,0
0,1,26,1,4,1,2,1,0,0,0,0,0,0,0,0
1,1,35,1,0,2,3,0,0,0,0,1,0,0,0,0
0,1,41,0,3,2,2,0,0,1,0,0,0,0,0,0
1,1,37,1,1,1,2,0,1,0,0,0,0,0,0,0
0,1,41,1,8,1,4,0,0,1,0,0,0,0,0,0
0,0,33,1,0,0,9,0,0,0,0,0,0,0,0,1
0,1,61,1,2,1,4,0,0,1,0,0,0,0,0,0
0,0,19,0,1,0,3,0,1,0,0,0,0,0,0,0
0,0,50,1,4,0,1,1,0,0,0,0,0,0,0,0
0,1,48,0,0,1,4,0,0,1,0,0,0,0,0,0
1,1,57,0,1,1,3,0,0,0,0,0,0,0,0,1
0,1,72,0,1,1,3,0,0,1,0,0,0,0,0,0
0,0,39,0,4,0,2,0,0,1,0,0,0,0,0,0
0,1,49,1,0,0,3,0,1,0,0,0,0,0,0,0
0,0,41,1,0,0,4,0,0,0,1,0,0,0,0,0
1,1,65,0,2,2,7,0,0,0,0,1,0,0,0,0
0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,1
0,1,41,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,42,1,0,0,3,0,0,1,0,0,0,0,0,0
1,0,18,0,0,0,3,0,0,0,0,0,1,0,0,0
1,1,49,0,1,0,2,0,1,0,0,0,0,0,0,0
0,1,40,0,0,0,2,0,1,0,0,0,0,0,0,0
1,1,50,0,1,1,5,0,0,0,0,1,0,0,0,0
0,0,19,0,6,0,3,0,0,0,0,0,1,0,0,0
1,0,22,0,0,0,6,0,0,0,0,0,1,0,0,0
1,0,27,1,4,0,6,1,0,0,0,0,0,0,0,0
1,1,55,0,0,2,8,0,0,0,0,1,0,0,0,0
1,1,57,0,2,0,2,0,0,0,1,0,0,0,0,0
1,1,80,0,0,2,2,0,0,0,0,0,0,0,1,0
1,1,43,0,0,0,4,0,0,0,0,1,0,0,0,0
1,0,25,0,1,0,3,0,0,0,1,0,0,0,0,0
0,1,58,1,0,1,4,0,0,0,0,0,0,1,0,0
0,1,78,1,2,2,2,0,0,0,0,0,0,0,1,0
1,1,76,1,1,0,2,0,0,0,0,0,0,0,1,0
1,0,27,0,1,0,3,0,0,0,0,0,1,0,0,0
1,1,47,1,1,1,3,1,0,0,0,0,0,0,0,0
1,1,43,1,1,1,2,1,0,0,0,0,0,0,0,0
1,0,31,1,1,0,4,0,0,0,0,0,1,0,0,0
1,0,27,0,0,0,7,0,0,0,0,0,1,0,0,0
1,0,31,1,0,0,4,0,0,0,0,0,1,0,0,0
1,1,46,1,1,0,2,1,0,0,0,0,0,0,0,0
1,1,48,1,1,1,4,0,0,0,0,1,0,0,0,0
1,1,51,1,2,0,2,0,1,0,0,0,0,0,0,0
1,1,57,0,0,1,2,0,1,0,0,0,0,0,0,0
0,0,30,1,0,0,1,0,1,0,0,0,0,0,0,0
0,0,37,1,2,0,3,0,0,0,0,0,0,0,0,1
0,0,31,1,14,0,2,1,0,0,0,0,0,0,0,0
1,1,49,1,1,1,3,1,0,0,0,0,0,0,0,0
1,1,56,1,1,0,4,1,0,0,0,0,0,0,0,0
1,1,83,0,8,2,2,0,0,0,0,0,0,0,1,0
1,0,32,1,2,0,1,0,0,0,0,0,1,0,0,0
1,1,63,1,5,1,4,1,0,0,0,0,0,0,0,0
0,1,71,1,1,1,2,0,1,0,0,0,0,0,0,0
1,1,50,0,0,0,4,1,0,0,0,0,0,0,0,0
1,0,31,1,4,0,5,1,0,0,0,0,0,0,0,0
1,1,60,0,0,1,6,0,0,0,1,0,0,0,0,0
0,1,71,1,8,2,2,0,0,0,0,0,0,0,1,0
1,1,49,1,0,1,6,0,1,0,0,0,0,0,0,0
1,1,74,1,9,0,1,0,0,0,0,0,0,0,1,0
1,1,51,1,1,1,6,1,0,0,0,0,0,0,0,0
1,1,61,0,0,0,2,0,0,0,1,0,0,0,0,0
1,0,46,1,0,0,3,0,0,1,0,0,0,0,0,0
1,1,39,0,2,1,2,0,1,0,0,0,0,0,0,0
1,1,85,1,1,2,2,0,0,0,0,0,0,0,1,0
0,1,31,1,1,1,2,1,0,0,0,0,0,0,0,0
1,1,39,1,4,2,3,0,0,0,0,1,0,0,0,0
0,1,48,0,1,2,2,0,1,0,0,0,0,0,0,0
1,1,71,1,0,2,2,0,0,0,0,0,0,0,1,0
0,0,31,1,2,0,1,0,0,0,0,0,1,0,0,0
0,0,32,1,0,0,5,0,0,0,0,0,1,0,0,0
0,1,55,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,46,1,0,2,2,1,0,0,0,0,0,0,0,0
1,1,53,1,2,1,2,0,1,0,0,0,0,0,0,0
1,1,50,1,0,1,4,1,0,0,0,0,0,0,0,0
1,0,45,1,1,0,1,1,0,0,0,0,0,0,0,0
1,1,33,0,1,1,2,0,0,0,0,1,0,0,0,0
0,1,29,0,5,0,2,0,0,1,0,0,0,0,0,0
1,0,35,1,8,0,1,1,0,0,0,0,0,0,0,0
1,0,25,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0,26,1,0,0,3,0,0,0,0,0,1,0,0,0
1,0,48,1,1,0,2,1,0,0,0,0,0,0,0,0
1,1,66,0,0,2,3,0,0,0,0,0,0,0,1,0
0,1,38,0,0,0,3,1,0,0,0,0,0,0,0,0
1,1,65,1,2,1,3,0,0,0,1,0,0,0,0,0
1,1,87,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,22,0,9,0,4,0,0,0,0,0,1,0,0,0
1,0,18,0,0,0,2,0,0,0,0,0,1,0,0,0
1,0,18,0,1,0,9,0,0,0,0,0,0,0,0,1
1,0,19,0,0,0,2,0,0,0,0,0,1,0,0,0
1,0,22,0,0,0,8,0,0,0,0,0,1,0,0,0
1,0,31,0,4,0,4,0,0,0,0,0,1,0,0,0
1,1,63,0,0,1,2,1,0,0,0,0,0,0,0,0
1,0,43,1,1,0,1,1,0,0,0,0,0,0,0,0
1,0,73,0,0,0,2,0,0,1,0,0,0,0,0,0
0,1,39,0,0,0,2,0,0,1,0,0,0,0,0,0
1,0,31,1,1,0,5,0,0,0,0,0,1,0,0,0
1,0,31,1,0,0,5,1,0,0,0,0,0,0,0,0
1,1,43,0,0,1,4,1,0,0,0,0,0,0,0,0
1,1,52,0,0,1,3,1,0,0,0,0,0,0,0,0
0,1,63,1,0,1,3,0,1,0,0,0,0,0,0,0
1,1,51,1,1,2,4,0,0,0,0,1,0,0,0,0
1,1,35,1,1,0,7,0,0,0,0,0,1,0,0,0
0,1,32,0,2,1,2,0,0,0,1,0,0,0,0,0
0,1,39,1,9,2,4,0,0,0,0,0,0,1,0,0
0,0,25,0,1,0,6,0,0,0,0,0,1,0,0,0
0,0,33,0,9,0,1,0,0,0,0,0,0,1,0,0
1,1,36,0,0,1,5,0,0,0,0,1,0,0,0,0
0,1,35,1,2,0,2,0,1,0,0,0,0,0,0,0
0,1,52,1,2,1,5,1,0,0,0,0,0,0,0,0
0,1,42,1,1,0,2,0,0,1,0,0,0,0,0,0
0,1,57,0,2,2,2,0,0,0,0,0,0,1,0,0
0,0,30,1,1,0,3,0,0,0,1,0,0,0,0,0
0,1,73,1,1,2,2,0,0,0,0,0,0,0,1,0
1,1,66,1,3,2,2,0,0,1,0,0,0,0,0,0
0,1,62,1,9,1,5,1,0,0,0,0,0,0,0,0
0,1,36,1,4,0,1,1,0,0,0,0,0,0,0,0
1,0,33,0,0,0,3,0,0,1,0,0,0,0,0,0
1,0,28,0,0,0,8,0,0,0,0,0,1,0,0,0
0,1,48,1,3,1,2,1,0,0,0,0,0,0,0,0
0,1,27,0,1,0,2,0,1,0,0,0,0,0,0,0
0,1,71,0,0,2,2,0,0,0,0,0,0,0,0,1
0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1,39,0,0,0,4,0,0,0,1,0,0,0,0,0
0,0,29,0,9,0,8,0,0,1,0,0,0,0,0,0
0,0,33,1,7,0,7,1,0,0,0,0,0,0,0,0
0,0,31,0,0,0,2,0,0,0,0,0,1,0,0,0
1,1,25,0,4,1,3,0,0,1,0,0,0,0,0,0
0,1,52,0,4,0,1,0,1,0,0,0,0,0,0,0
1,1,41,0,0,2,7,0,0,0,0,1,0,0,0,0
0,1,27,0,2,2,6,0,1,0,0,0,0,0,0,0
0,1,39,0,1,1,5,0,0,1,0,0,0,0,0,0
1,0,32,0,3,0,7,0,1,0,0,0,0,0,0,0
1,0,19,0,1,0,5,0,0,0,0,0,1,0,0,0
1,0,30,1,1,0,3,1,0,0,0,0,0,0,0,0
0,0,31,1,0,0,6,0,0,1,0,0,0,0,0,0
0,1,43,0,2,1,4,0,0,1,0,0,0,0,0,0
0,1,63,0,2,1,6,0,0,0,0,0,0,0,0,1
0,1,37,1,2,1,3,0,0,1,0,0,0,0,0,0
1,1,37,0,0,1,6,1,0,0,0,0,0,0,0,0
0,1,31,1,9,1,2,0,0,0,0,0,0,1,0,0
0,0,38,1,4,0,1,1,0,0,0,0,0,0,0,0
0,1,41,1,2,2,6,0,0,0,1,0,0,0,0,0
0,1,45,1,3,1,3,1,0,0,0,0,0,0,0,0
1,1,35,1,2,1,4,0,1,0,0,0,0,0,0,0
0,1,43,0,1,0,5,0,0,1,0,0,0,0,0,0
0,0,33,0,2,0,3,0,0,0,0,0,1,0,0,0
1,0,26,0,14,0,3,0,0,0,0,0,0,1,0,0
0,1,39,0,2,1,2,1,0,0,0,0,0,0,0,0
1,1,49,0,1,2,2,1,0,0,0,0,0,0,0,0
1,1,53,0,1,1,4,0,0,0,1,0,0,0,0,0
1,1,52,1,5,2,5,0,0,0,0,1,0,0,0,0
0,1,66,0,0,1,2,0,0,0,0,0,0,0,1,0
1,0,26,0,6,0,2,0,0,0,1,0,0,0,0,0
1,1,38,1,2,0,5,0,0,0,0,0,0,0,0,1
0,0,25,0,2,0,4,0,0,0,0,0,0,1,0,0
0,1,53,0,8,1,2,1,0,0,0,0,0,0,0,0
0,1,87,0,0,2,2,0,0,0,0,0,0,0,1,0
1,0,28,0,1,0,2,0,0,0,0,0,1,0,0,0
0,1,37,1,7,2,3,1,0,0,0,0,0,0,0,0
0,1,42,1,2,0,1,1,0,0,0,0,0,0,0,0
0,1,25,0,1,1,2,1,0,0,0,0,0,0,0,0
0,1,33,0,6,0,3,0,0,1,0,0,0,0,0,0
0,0,33,1,2,0,3,0,0,0,0,0,1,0,0,0
1,0,33,0,2,0,4,0,0,0,0,0,1,0,0,0
1,0,26,0,1,0,3,0,0,0,1,0,0,0,0,0
1,0,32,0,6,0,4,0,1,0,0,0,0,0,0,0
0,0,25,0,2,0,1,0,0,0,0,0,1,0,0,0
0,0,18,0,1,0,2,0,0,0,0,0,1,0,0,0
0,0,22,0,0,0,4,0,0,1,0,0,0,0,0,0
1,1,46,1,0,2,4,1,0,0,0,0,0,0,0,0
1,1,45,1,0,1,3,1,0,0,0,0,0,0,0,0
0,1,52,1,1,1,3,0,0,1,0,0,0,0,0,0
0,1,42,1,2,1,5,0,0,1,0,0,0,0,0,0
1,1,47,0,1,1,3,0,0,0,1,0,0,0,0,0
1,1,45,0,2,1,4,0,0,0,0,0,0,1,0,0
1,0,32,0,2,0,2,0,0,0,0,0,1,0,0,0
1,1,41,0,5,2,3,0,0,0,0,1,0,0,0,0
0,0,28,1,2,0,1,0,0,0,0,0,0,1,0,0
1,1,37,0,9,2,4,0,0,0,0,1,0,0,0,0
0,1,20,0,8,1,2,0,0,1,0,0,0,0,0,0
0,1,73,1,3,0,1,0,0,0,0,0,0,0,1,0
1,1,51,1,0,1,3,1,0,0,0,0,0,0,0,0
1,1,18,1,2,1,4,0,0,1,0,0,0,0,0,0
1,1,42,0,1,1,3,0,0,1,0,0,0,0,0,0
0,0,23,0,0,0,3,0,1,0,0,0,0,0,0,0
1,1,31,1,2,0,2,0,0,0,0,0,0,1,0,0
0,1,33,1,1,0,3,0,0,0,0,0,0,1,0,0
1,0,21,0,9,0,6,0,0,0,0,0,1,0,0,0
1,1,51,1,5,1,7,0,1,0,0,0,0,0,0,0
1,1,47,1,0,1,4,1,0,0,0,0,0,0,0,0
1,0,22,0,1,0,3,0,0,0,0,0,1,0,0,0
0,0,32,1,9,0,4,0,0,1,0,0,0,0,0,0
0,0,30,1,8,0,1,0,0,0,0,0,1,0,0,0
1,1,61,1,1,0,1,0,1,0,0,0,0,0,0,0
1,1,43,0,0,1,4,0,0,0,1,0,0,0,0,0
1,0,25,1,8,0,1,0,1,0,0,0,0,0,0,0
1,1,46,0,0,1,3,0,0,0,1,0,0,0,0,0
0,1,53,0,12,0,2,0,0,1,0,0,0,0,0,0
1,1,55,1,0,2,2,0,1,0,0,0,0,0,0,0
0,1,42,0,0,0,3,0,0,1,0,0,0,0,0,0
0,0,26,1,11,0,1,0,0,0,0,0,0,0,0,1
1,0,29,0,0,0,3,0,0,0,0,0,1,0,0,0
1,1,39,1,4,1,4,1,0,0,0,0,0,0,0,0
1,1,38,1,1,1,3,1,0,0,0,0,0,0,0,0
1,1,69,1,2,1,2,0,0,0,1,0,0,0,0,0
0,0,25,0,6,0,3,1,0,0,0,0,0,0,0,0
0,0,26,1,4,0,4,1,0,0,0,0,0,0,0,0
1,1,51,0,0,2,5,0,0,0,0,1,0,0,0,0
1,1,30,0,8,1,2,0,0,0,0,0,0,1,0,0
0,1,28,0,2,1,2,0,0,0,0,0,0,1,0,0
0,0,33,0,8,0,2,0,0,0,0,0,0,1,0,0
0,0,41,1,2,0,1,0,0,1,0,0,0,0,0,0
1,0,71,0,2,0,2,0,0,0,0,0,0,0,1,0
1,1,42,1,5,2,3,0,0,0,0,1,0,0,0,0
1,1,71,1,2,0,1,0,0,0,0,0,0,0,1,0
1,1,35,0,6,1,5,1,0,0,0,0,0,0,0,0
1,0,28,0,0,0,5,0,0,0,0,0,0,0,0,1
1,1,31,1,1,1,2,1,0,0,0,0,0,0,0,0
0,1,77,0,0,2,2,0,0,0,0,0,0,0,1,0
0,1,71,1,0,0,1,0,0,1,0,0,0,0,0,0
0,1,47,1,0,1,2,0,0,1,0,0,0,0,0,0
0,0,26,0,9,0,1,0,0,0,0,0,0,1,0,0
1,1,40,0,4,1,4,0,1,0,0,0,0,0,0,0
0,1,72,1,0,2,2,0,0,0,0,0,0,0,1,0
0,1,73,1,1,2,2,1,0,0,0,0,0,0,0,0
1,0,26,1,1,0,6,0,0,0,0,0,1,0,0,0
0,1,57,1,2,2,3,0,0,1,0,0,0,0,0,0
1,1,30,0,2,1,3,1,0,0,0,0,0,0,0,0
0,1,36,0,2,1,3,1,0,0,0,0,0,0,0,0
1,1,52,0,10,1,4,0,0,0,1,0,0,0,0,0
1,1,42,1,3,1,2,1,0,0,0,0,0,0,0,0
1,1,52,0,2,0,1,0,0,1,0,0,0,0,0,0
1,1,28,1,0,1,3,1,0,0,0,0,0,0,0,0
0,1,43,0,7,0,1,0,0,0,0,0,0,1,0,0
1,0,43,1,2,0,1,1,0,0,0,0,0,0,0,0
1,0,25,0,0,0,4,0,1,0,0,0,0,0,0,0
1,1,52,1,1,2,3,0,0,0,0,1,0,0,0,0
0,0,28,1,9,0,1,0,0,0,0,0,0,1,0,0
1,1,56,1,0,1,4,0,0,0,1,0,0,0,0,0
1,1,38,0,12,2,7,0,0,0,0,1,0,0,0,0
1,1,83,0,1,2,2,0,0,0,0,0,0,0,1,0
1,1,82,1,2,2,2,0,0,0,0,0,0,0,1,0
1,1,32,1,8,0,2,0,0,0,0,0,0,1,0,0
0,0,35,1,12,0,1,0,0,0,0,0,0,1,0,0
1,1,40,1,0,0,2,0,0,0,0,0,0,0,0,1
0,0,25,1,13,0,1,0,0,0,0,0,0,1,0,0
0,1,39,1,2,1,3,1,0,0,0,0,0,0,0,0
1,0,25,1,7,0,1,1,0,0,0,0,0,0,0,0
1,1,52,1,0,0,4,1,0,0,0,0,0,0,0,0
1,0,33,0,0,0,4,1,0,0,0,0,0,0,0,0
1,0,28,1,6,0,3,1,0,0,0,0,0,0,0,0
0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0
1,0,30,1,8,0,2,1,0,0,0,0,0,0,0,0
0,1,84,1,1,2,2,0,0,0,0,0,0,0,1,0
1,1,48,1,6,2,4,0,0,0,0,1,0,0,0,0
0,1,55,0,3,1,2,0,0,1,0,0,0,0,0,0
0,1,37,1,8,0,1,0,0,0,0,0,0,1,0,0
1,1,38,1,11,1,3,0,0,1,0,0,0,0,0,0
0,0,28,1,2,0,3,0,1,0,0,0,0,0,0,0
1,1,86,1,2,0,1,0,0,0,0,0,0,0,1,0
0,0,35,0,9,0,1,0,0,0,0,0,0,1,0,0
1,0,35,0,0,0,2,0,0,0,1,0,0,0,0,0
0,1,46,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1,79,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,63,1,5,2,2,0,0,0,0,0,0,0,1,0
0,1,50,1,2,2,3,0,1,0,0,0,0,0,0,0
0,0,35,1,0,0,1,0,0,0,1,0,0,0,0,0
1,1,65,0,2,0,1,0,1,0,0,0,0,0,0,0
1,1,50,0,0,1,4,1,0,0,0,0,0,0,0,0
0,0,27,0,2,0,2,0,0,0,0,0,0,1,0,0
1,1,45,1,0,2,3,0,0,0,0,1,0,0,0,0
0,0,36,1,0,0,4,0,0,0,0,0,0,1,0,0
1,1,43,0,11,1,2,0,0,0,1,0,0,0,0,0
1,1,62,1,1,2,5,0,0,0,0,0,0,0,0,1
1,1,57,1,2,1,2,1,0,0,0,0,0,0,0,0
1,0,51,0,9,0,1,0,0,0,0,0,0,0,0,1
0,1,27,0,0,0,4,1,0,0,0,0,0,0,0,0
0,1,83,0,2,2,2,0,0,0,0,0,0,0,1,0
1,1,50,1,6,0,3,0,0,0,1,0,0,0,0,0
1,1,75,1,1,2,3,0,0,0,0,1,0,0,0,0
1,0,28,0,2,0,2,0,0,0,0,1,0,0,0,0
1,1,39,1,9,1,2,1,0,0,0,0,0,0,0,0
0,1,69,1,0,1,2,0,1,0,0,0,0,0,0,0
0,0,41,1,1,0,1,1,0,0,0,0,0,0,0,0
0,1,39,0,1,2,3,0,0,0,1,0,0,0,0,0
1,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0
0,1,62,1,1,0,1,0,0,1,0,0,0,0,0,0
1,1,49,1,5,1,3,0,1,0,0,0,0,0,0,0
0,1,52,1,8,0,2,1,0,0,0,0,0,0,0,0
0,1,48,0,2,1,2,0,0,0,1,0,0,0,0,0
0,0,26,1,7,0,2,0,0,0,0,0,1,0,0,0
0,1,72,1,1,0,1,0,0,1,0,0,0,0,0,0
0,1,47,1,0,0,3,1,0,0,0,0,0,0,0,0
0,0,19,0,1,0,2,0,0,0,0,0,1,0,0,0
0,0,21,0,1,0,3,0,0,0,0,0,1,0,0,0
1,0,39,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,52,1,0,0,1,1,0,0,0,0,0,0,0,0
1,1,37,0,8,1,3,0,0,0,1,0,0,0,0,0
1,1,51,0,0,0,2,0,0,0,1,0,0,0,0,0
1,1,48,0,1,1,3,0,0,1,0,0,0,0,0,0
1,0,22,0,2,0,3,0,0,0,0,0,1,0,0,0
1,1,47,1,1,2,4,0,0,0,0,1,0,0,0,0
0,1,45,0,0,1,3,0,0,1,0,0,0,0,0,0
0,0,29,0,5,0,2,0,0,1,0,0,0,0,0,0
0,1,47,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1,41,1,8,1,2,0,0,0,1,0,0,0,0,0
0,1,32,0,9,1,4,0,0,0,0,0,0,1,0,0
1,1,31,0,2,0,3,0,0,0,0,0,0,0,0,1
1,0,20,0,1,0,3,0,0,0,0,0,0,0,0,1
0,1,46,1,0,1,3,1,0,0,0,0,0,0,0,0
1,1,70,1,3,0,1,0,0,0,0,0,0,0,1,0
1,1,65,1,1,1,3,1,0,0,0,0,0,0,0,0
1,1,29,0,9,0,1,0,0,0,0,0,0,1,0,0
1,1,41,1,3,1,2,0,0,0,1,0,0,0,0,0
1,1,50,0,0,0,5,0,0,0,0,1,0,0,0,0
1,1,38,1,9,1,2,0,0,0,1,0,0,0,0,0
1,1,37,0,2,1,2,0,0,0,0,1,0,0,0,0
0,1,30,0,6,0,2,0,0,1,0,0,0,0,0,0
0,1,63,1,1,0,1,0,0,1,0,0,0,0,0,0
1,1,42,1,6,1,2,1,0,0,0,0,0,0,0,0
1,1,41,0,0,2,3,0,0,0,0,1,0,0,0,0
0,1,60,1,2,2,4,0,0,1,0,0,0,0,0,0
1,1,46,1,1,0,2,0,0,1,0,0,0,0,0,0
0,1,83,0,0,2,2,0,0,0,0,0,0,0,1,0
1,1,27,1,3,0,2,0,0,0,0,0,1,0,0,0
0,0,22,0,1,0,4,0,0,0,0,0,1,0,0,0
0,1,40,1,0,0,2,0,0,1,0,0,0,0,0,0
0,0,28,1,0,0,6,0,1,0,0,0,0,0,0,0
1,0,28,1,2,0,1,0,1,0,0,0,0,0,0,0
1,1,28,0,0,0,2,0,0,0,1,0,0,0,0,0
0,0,20,0,0,0,4,0,0,0,0,0,1,0,0,0
0,1,53,0,0,1,6,0,0,1,0,0,0,0,0,0
0,1,35,1,0,0,2,0,1,0,0,0,0,0,0,0
1,0,30,1,6,0,4,0,0,0,0,0,1,0,0,0
0,1,46,1,2,0,1,1,0,0,0,0,0,0,0,0
0,0,36,1,3,0,4,0,0,1,0,0,0,0,0,0
0,1,38,1,4,2,3,1,0,0,0,0,0,0,0,0
0,1,26,0,1,1,2,0,0,0,0,0,0,0,0,1
0,1,45,1,1,0,1,0,1,0,0,0,0,0,0,0
0,1,46,1,5,2,2,0,0,0,0,1,0,0,0,0
1,0,25,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,27,0,0,0,7,0,0,0,0,0,0,0,0,1
0,1,42,1,6,0,1,0,1,0,0,0,0,0,0,0
1,1,55,1,6,0,1,0,1,0,0,0,0,0,0,0
1,1,27,0,2,2,2,0,1,0,0,0,0,0,0,0
1,0,31,0,0,0,4,0,0,0,0,0,0,0,0,1
0,1,38,0,6,1,5,0,0,0,1,0,0,0,0,0
1,1,43,1,2,1,2,0,0,0,1,0,0,0,0,0
0,1,59,1,2,2,3,1,0,0,0,0,0,0,0,0
1,1,61,0,1,1,3,0,0,0,0,1,0,0,0,0
0,1,27,1,1,0,2,0,0,1,0,0,0,0,0,0
1,1,26,0,1,2,5,0,0,0,0,1,0,0,0,0
1,1,39,1,2,1,4,1,0,0,0,0,0,0,0,0
1,1,47,0,0,1,3,0,0,0,1,0,0,0,0,0
1,1,52,1,1,1,4,1,0,0,0,0,0,0,0,0
1,1,59,1,2,2,2,0,0,0,0,0,0,0,1,0
1,1,57,0,1,1,2,0,0,1,0,0,0,0,0,0
0,1,86,1,1,2,2,0,0,0,0,0,0,0,1,0
1,1,49,1,2,1,2,1,0,0,0,0,0,0,0,0
1,0,30,0,2,0,4,0,1,0,0,0,0,0,0,0
0,1,43,0,0,1,4,0,0,1,0,0,0,0,0,0
1,0,19,0,2,0,5,0,0,0,0,0,1,0,0,0
0,1,43,1,0,0,1,0,1,0,0,0,0,0,0,0
1,0,31,0,0,0,4,0,0,0,0,0,1,0,0,0
1,1,30,0,1,2,2,0,0,0,0,1,0,0,0,0
1,1,27,1,8,1,3,0,1,0,0,0,0,0,0,0
1,1,36,1,2,2,4,0,0,0,0,1,0,0,0,0
1,1,47,1,0,0,2,0,0,0,0,1,0,0,0,0
1,1,35,1,1,2,4,0,0,0,0,1,0,0,0,0
1,1,25,1,0,0,2,0,0,0,1,0,0,0,0,0
0,1,25,0,0,0,3,1,0,0,0,0,0,0,0,0
1,0,38,0,1,0,1,1,0,0,0,0,0,0,0,0
0,0,32,0,0,0,3,0,0,1,0,0,0,0,0,0
1,1,48,0,1,2,6,0,0,0,0,1,0,0,0,0
0,0,38,0,10,0,1,1,0,0,0,0,0,0,0,0
1,1,70,0,2,2,2,0,0,0,0,1,0,0,0,0
1,0,42,1,2,0,1,0,0,0,0,0,0,0,0,1
0,1,85,1,1,2,2,1,0,0,0,0,0,0,0,0
0,0,25,1,1,0,3,0,0,0,0,0,1,0,0,0
0,0,31,1,1,0,2,0,1,0,0,0,0,0,0,0
0,0,20,0,3,0,4,0,0,0,0,0,1,0,0,0
1,0,33,1,8,0,2,1,0,0,0,0,0,0,0,0
0,0,52,0,5,0,1,1,0,0,0,0,0,0,0,0
0,0,21,0,9,0,5,0,0,0,0,0,1,0,0,0
0,0,42,1,0,0,1,0,0,1,0,0,0,0,0,0
0,1,35,1,2,1,4,0,0,0,0,0,0,1,0,0
1,1,39,1,0,1,4,1,0,0,0,0,0,0,0,0
0,1,41,1,1,1,2,0,1,0,0,0,0,0,0,0
0,0,18,0,1,0,5,0,0,0,0,0,1,0,0,0
1,0,22,0,0,0,1,0,0,0,0,0,1,0,0,0
0,1,25,0,2,0,2,0,0,1,0,0,0,0,0,0
0,0,20,0,4,0,5,0,0,0,0,0,1,0,0,0
0,0,20,0,1,0,5,0,0,0,0,0,1,0,0,0
1,0,21,0,0,0,4,0,0,0,0,0,0,0,0,1
0,0,25,0,1,0,4,0,0,0,0,0,1,0,0,0
0,1,60,1,2,1,2,1,0,0,0,0,0,0,0,0
0,1,46,0,0,1,5,0,0,1,0,0,0,0,0,0
1,1,68,0,1,2,2,0,0,0,0,1,0,0,0,0
1,0,27,1,0,0,3,0,1,0,0,0,0,0,0,0
1,1,59,1,1,2,4,0,0,0,0,1,0,0,0,0
1,1,26,1,0,1,2,1,0,0,0,0,0,0,0,0
0,1,32,0,1,1,2,0,1,0,0,0,0,0,0,0
1,0,33,0,0,0,6,0,0,0,0,0,1,0,0,0
1,0,28,1,0,0,3,0,0,0,0,0,1,0,0,0
0,0,30,1,0,0,3,0,0,0,0,0,1,0,0,0
